schemaVersion,sessionId,participantId,experimentMode,protocolId,configHash,trainingCondition,trainingConditions,phase,conditionId,conditionOrder,sequenceId,sequenceIndexInCondition,trialInSequence,trialInCondition,trialInPhase,countedTotal,priorSameConditionFirstClicks,priorAllConditionFirstClicks,plannedTrialId,attemptId,attemptIndex,segmentId,amplitudeMm,widthMm,nominalId,amplitudeCssPx,widthCssPx,layoutDiameterCssPx,calibrationId,geometryRevision,fromTargetIndex,toTargetIndex,fromCenterX,fromCenterY,toCenterX,toCenterY,startClickX,startClickY,startAtMonotonicMs,firstClickX,firstClickY,firstClickAtMonotonicMs,mtFirstMs,firstHit,countedAsTrial,correctionClickCount,completionX,completionY,mtCompletionMs,correctionDurationMs,completionStatus,interruptionReason,interruptedAtIso,startedAtIso,firstClickAtIso,completedAtIso,recoveredAtIso,trajectorySampleCount,targetPaintAtMonotonicMs
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s13,13,10,166,166,166,165,165,6cafcd86-5c31-46a7-83e8-471788f2c459:s13:t10,6cafcd86-5c31-46a7-83e8-471788f2c459:s13:t10:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,2,8,1090.8992236506815,449.64678967347123,854.5274084387548,659.0539449074066,1095,441,132938.5,859,657,133385.19999992847,446.6999999284744,true,true,0,859,657,446.6999999284744,0,completed,,,2026-09-26T08:06:38.982Z,2026-09-26T08:06:39.429Z,2026-09-26T08:06:39.429Z,,387,132936.7
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s13,13,11,167,167,167,166,166,6cafcd86-5c31-46a7-83e8-471788f2c459:s13:t11,6cafcd86-5c31-46a7-83e8-471788f2c459:s13:t11:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,8,1,854.5274084387548,659.0539449074066,1033.9162758275409,399.1643030462519,859,657,133385.19999992847,1022,404,133872.19999992847,487,true,true,0,1022,404,487,0,completed,,,2026-09-26T08:06:39.429Z,2026-09-26T08:06:39.916Z,2026-09-26T08:06:39.916Z,,352,133385.2
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s13,13,12,168,168,168,167,167,6cafcd86-5c31-46a7-83e8-471788f2c459:s13:t12,6cafcd86-5c31-46a7-83e8-471788f2c459:s13:t12:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,1,7,1033.9162758275409,399.1643030462519,921.9357851825296,694.4325902100671,1022,404,133872.19999992847,927,686,134321.69999992847,449.5,true,true,0,927,686,449.5,0,completed,,,2026-09-26T08:06:39.916Z,2026-09-26T08:06:40.365Z,2026-09-26T08:06:40.365Z,,316,133870.1
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s13,13,13,169,169,169,168,168,6cafcd86-5c31-46a7-83e8-471788f2c459:s13:t13,6cafcd86-5c31-46a7-83e8-471788f2c459:s13:t13:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,7,0,921.9357851825296,694.4325902100671,960,380.9455773369974,927,686,134321.69999992847,973,378,134928.10000002384,606.4000000953674,true,true,0,973,378,606.4000000953674,0,completed,,,2026-09-26T08:06:40.365Z,2026-09-26T08:06:40.972Z,2026-09-26T08:06:40.972Z,,330,134318.6
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s14,14,1,170,170,170,169,169,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t1,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t1:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,0,6,960,380.9455773369974,998.0642148174704,694.4325902100671,973,378,134928.10000002384,994,707,135349.89999997616,421.7999999523163,true,true,0,994,707,421.7999999523163,0,completed,,,2026-09-26T08:06:40.972Z,2026-09-26T08:06:41.394Z,2026-09-26T08:06:41.394Z,,338,134924.6
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s14,14,2,171,171,171,170,170,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t2,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t2:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,6,12,998.0642148174704,694.4325902100671,886.0837241724593,399.1643030462519,994,707,135349.89999997616,877,404,135820.89999997616,471,true,true,0,877,404,471,0,completed,,,2026-09-26T08:06:41.394Z,2026-09-26T08:06:41.865Z,2026-09-26T08:06:41.865Z,,373,135348.8
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s14,14,3,172,172,172,171,171,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t3,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t3:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,12,5,886.0837241724593,399.1643030462519,1065.4725915612453,659.0539449074066,877,404,135820.89999997616,1060,644,136213.5,392.60000002384186,true,true,0,1060,644,392.60000002384186,0,completed,,,2026-09-26T08:06:41.865Z,2026-09-26T08:06:42.257Z,2026-09-26T08:06:42.257Z,,313,135818.532
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s14,14,4,173,173,173,172,172,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t4,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t4:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,5,11,1065.4725915612453,659.0539449074066,829.1007763493185,449.6467896734714,1060,644,136213.5,824,438,136757.29999995232,543.7999999523163,true,true,0,824,438,543.7999999523163,0,completed,,,2026-09-26T08:06:42.257Z,2026-09-26T08:06:42.801Z,2026-09-26T08:06:42.801Z,,303,136215.5
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s14,14,5,174,174,174,173,173,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t5,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t5:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,11,4,829.1007763493185,449.6467896734714,1108.7184686608584,596.4014755820297,824,438,136757.29999995232,1093,591,137203.79999995232,446.5,true,true,0,1093,591,446.5,0,completed,,,2026-09-26T08:06:42.801Z,2026-09-26T08:06:43.247Z,2026-09-26T08:06:43.247Z,,316,136754.9
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s14,14,6,175,175,175,174,174,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t6,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t6:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,4,10,1108.7184686608584,596.4014755820297,802.1052631578948,520.8281079122746,1093,591,137203.79999995232,789,527,137647.79999995232,444,true,true,0,789,527,444,0,completed,,,2026-09-26T08:06:43.247Z,2026-09-26T08:06:43.691Z,2026-09-26T08:06:43.691Z,,251,137203.4
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s14,14,7,176,176,176,175,175,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t7,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t7:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,10,3,802.1052631578948,520.8281079122746,1117.8947368421052,520.8281079122746,789,527,137647.79999995232,1119,508,138122.19999992847,474.39999997615814,true,true,0,1119,508,474.39999997615814,0,completed,,,2026-09-26T08:06:43.691Z,2026-09-26T08:06:44.166Z,2026-09-26T08:06:44.166Z,,248,137645.8
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s14,14,8,177,177,177,176,176,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t8,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t8:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,3,9,1117.8947368421052,520.8281079122746,811.2815313391415,596.4014755820298,1119,508,138122.19999992847,810,603,138553.39999997616,431.2000000476837,true,true,0,810,603,431.2000000476837,0,completed,,,2026-09-26T08:06:44.166Z,2026-09-26T08:06:44.597Z,2026-09-26T08:06:44.597Z,,318,138124.6
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s14,14,9,178,178,178,177,177,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t9,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t9:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,9,2,811.2815313391415,596.4014755820298,1090.8992236506815,449.64678967347123,810,603,138553.39999997616,1090,452,139142.29999995232,588.8999999761581,true,true,0,1090,452,588.8999999761581,0,completed,,,2026-09-26T08:06:44.597Z,2026-09-26T08:06:45.186Z,2026-09-26T08:06:45.186Z,,370,138554.9
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s14,14,10,179,179,179,178,178,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t10,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t10:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,2,8,1090.8992236506815,449.64678967347123,854.5274084387548,659.0539449074066,1090,452,139142.29999995232,831,663,139607.29999995232,465,false,true,2,863,665,1754.2000000476837,1289.2000000476837,completed,,,2026-09-26T08:06:45.186Z,2026-09-26T08:06:45.651Z,2026-09-26T08:06:46.940Z,,1145,139136.7
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s14,14,11,180,180,180,179,179,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t11,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t11:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,8,1,854.5274084387548,659.0539449074066,1033.9162758275409,399.1643030462519,863,665,140896.5,1030,401,141453,556.5,true,true,0,1030,401,556.5,0,completed,,,2026-09-26T08:06:46.940Z,2026-09-26T08:06:47.497Z,2026-09-26T08:06:47.497Z,,388,140894.3
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s14,14,12,181,181,181,180,180,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t12,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t12:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,1,7,1033.9162758275409,399.1643030462519,921.9357851825296,694.4325902100671,1030,401,141453,922,695,141921.19999992847,468.1999999284744,true,true,0,922,695,468.1999999284744,0,completed,,,2026-09-26T08:06:47.497Z,2026-09-26T08:06:47.965Z,2026-09-26T08:06:47.965Z,,317,141457.9
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s14,14,13,182,182,182,181,181,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t13,6cafcd86-5c31-46a7-83e8-471788f2c459:s14:t13:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,7,0,921.9357851825296,694.4325902100671,960,380.9455773369974,922,695,141921.19999992847,951,393,142489.10000002384,567.9000000953674,true,true,0,951,393,567.9000000953674,0,completed,,,2026-09-26T08:06:47.965Z,2026-09-26T08:06:48.533Z,2026-09-26T08:06:48.533Z,,369,141918.5
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s15,15,1,183,183,183,182,182,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t1,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t1:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,0,6,960,380.9455773369974,998.0642148174704,694.4325902100671,951,393,142489.10000002384,987,681,142942.39999997616,453.2999999523163,true,true,0,987,681,453.2999999523163,0,completed,,,2026-09-26T08:06:48.533Z,2026-09-26T08:06:48.986Z,2026-09-26T08:06:48.986Z,,292,142488.2
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s15,15,2,184,184,184,183,183,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t2,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t2:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,6,12,998.0642148174704,694.4325902100671,886.0837241724593,399.1643030462519,987,681,142942.39999997616,881,407,143377.69999992847,435.2999999523163,true,true,0,881,407,435.2999999523163,0,completed,,,2026-09-26T08:06:48.986Z,2026-09-26T08:06:49.421Z,2026-09-26T08:06:49.421Z,,303,142936.6
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s15,15,3,185,185,185,184,184,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t3,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t3:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,12,5,886.0837241724593,399.1643030462519,1065.4725915612453,659.0539449074066,881,407,143377.69999992847,1088,662,143753.79999995232,376.10000002384186,false,true,1,1080,653,581.1000000238419,205,completed,,,2026-09-26T08:06:49.421Z,2026-09-26T08:06:49.797Z,2026-09-26T08:06:50.003Z,,354,143373.1
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s15,15,4,186,186,186,185,185,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t4,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t4:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,5,11,1065.4725915612453,659.0539449074066,829.1007763493185,449.6467896734714,1080,653,143958.79999995232,826,448,144405.19999992847,446.39999997615814,true,true,0,826,448,446.39999997615814,0,completed,,,2026-09-26T08:06:50.003Z,2026-09-26T08:06:50.449Z,2026-09-26T08:06:50.449Z,,365,143960.9
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s15,15,5,187,187,187,186,186,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t5,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t5:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,11,4,829.1007763493185,449.6467896734714,1108.7184686608584,596.4014755820297,826,448,144405.19999992847,1099,601,144794.89999997616,389.7000000476837,true,true,0,1099,601,389.7000000476837,0,completed,,,2026-09-26T08:06:50.449Z,2026-09-26T08:06:50.839Z,2026-09-26T08:06:50.839Z,,294,144409.5
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s15,15,6,188,188,188,187,187,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t6,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t6:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,4,10,1108.7184686608584,596.4014755820297,802.1052631578948,520.8281079122746,1099,601,144794.89999997616,808,509,145175.69999992847,380.7999999523163,true,true,0,808,509,380.7999999523163,0,completed,,,2026-09-26T08:06:50.839Z,2026-09-26T08:06:51.219Z,2026-09-26T08:06:51.219Z,,283,144791.2
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s15,15,7,189,189,189,188,188,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t7,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t7:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,10,3,802.1052631578948,520.8281079122746,1117.8947368421052,520.8281079122746,808,509,145175.69999992847,1145,514,145528.29999995232,352.60000002384186,false,true,1,1116,518,533,180.39999997615814,completed,,,2026-09-26T08:06:51.219Z,2026-09-26T08:06:51.572Z,2026-09-26T08:06:51.752Z,,266,145176.132
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s15,15,8,190,190,190,189,189,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t8,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t8:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,3,9,1117.8947368421052,520.8281079122746,811.2815313391415,596.4014755820298,1116,518,145708.69999992847,820,595,146100.5,391.8000000715256,true,true,0,820,595,391.8000000715256,0,completed,,,2026-09-26T08:06:51.752Z,2026-09-26T08:06:52.144Z,2026-09-26T08:06:52.144Z,,267,145706.364
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s15,15,9,191,191,191,190,190,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t9,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t9:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,9,2,811.2815313391415,596.4014755820298,1090.8992236506815,449.64678967347123,820,595,146100.5,1081,464,146464.69999992847,364.1999999284744,true,true,0,1081,464,364.1999999284744,0,completed,,,2026-09-26T08:06:52.144Z,2026-09-26T08:06:52.508Z,2026-09-26T08:06:52.508Z,,239,146101.798
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s15,15,10,192,192,192,191,191,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t10,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t10:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,2,8,1090.8992236506815,449.64678967347123,854.5274084387548,659.0539449074066,1081,464,146464.69999992847,836,665,146853.5,388.8000000715256,false,true,2,852,650,1385.3000000715256,996.5,completed,,,2026-09-26T08:06:52.508Z,2026-09-26T08:06:52.897Z,2026-09-26T08:06:53.894Z,,1041,146464
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s15,15,11,193,193,193,192,192,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t11,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t11:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,8,1,854.5274084387548,659.0539449074066,1033.9162758275409,399.1643030462519,852,650,147850,1035,402,148266.89999997616,416.89999997615814,true,true,0,1035,402,416.89999997615814,0,completed,,,2026-09-26T08:06:53.894Z,2026-09-26T08:06:54.311Z,2026-09-26T08:06:54.311Z,,342,147848.832
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s15,15,12,194,194,194,193,193,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t12,6cafcd86-5c31-46a7-83e8-471788f2c459:s15:t12:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,1,7,1033.9162758275409,399.1643030462519,921.9357851825296,694.4325902100671,1035,402,148266.89999997616,924,686,148710.10000002384,443.2000000476837,true,true,0,924,686,443.2000000476837,0,completed,,,2026-09-26T08:06:54.311Z,2026-09-26T08:06:54.754Z,2026-09-26T08:06:54.754Z,,330,148264
